original_row_index,Plasmid accession,Plasmid name,strain name,Gene,tblastn_pident,blastn_pident,delta_pident,tblastn_qcovs,blastn_qcovs,delta_qcovs,abs_delta_pident,abs_delta_qcovs
414,CP061522.1,pCFSAN093707,CFSAN093707,ABUW_4004,,,,,,,,
414,CP061522.1,pCFSAN093707,CFSAN093707,ABUW_4005,,,,,,,,
414,CP061522.1,pCFSAN093707,CFSAN093707,ABUW_4006,,,,,,,,
414,CP061522.1,pCFSAN093707,CFSAN093707,ABUW_4007,,,,,,,,
414,CP061522.1,pCFSAN093707,CFSAN093707,ABUW_4094,,,,,,,,
415,CP061524.1,pCFSAN093706,CFSAN093706,ABUW_4004,,,,,,,,
415,CP061524.1,pCFSAN093706,CFSAN093706,ABUW_4005,,,,,,,,
415,CP061524.1,pCFSAN093706,CFSAN093706,ABUW_4006,,,,,,,,
415,CP061524.1,pCFSAN093706,CFSAN093706,ABUW_4007,,,,,,,,
415,CP061524.1,pCFSAN093706,CFSAN093706,ABUW_4094,,,,,,,,
416,CP061520.1,pCFSAN093708,CFSAN093708,ABUW_4004,,,,,,,,
416,CP061520.1,pCFSAN093708,CFSAN093708,ABUW_4005,,,,,,,,
416,CP061520.1,pCFSAN093708,CFSAN093708,ABUW_4006,,,,,,,,
416,CP061520.1,pCFSAN093708,CFSAN093708,ABUW_4007,,,,,,,,
416,CP061520.1,pCFSAN093708,CFSAN093708,ABUW_4094,,,,,,,,
417,CP061526.1,pCFSAN093705,CFSAN093705,ABUW_4004,,,,,,,,
417,CP061526.1,pCFSAN093705,CFSAN093705,ABUW_4005,,,,,,,,
417,CP061526.1,pCFSAN093705,CFSAN093705,ABUW_4006,,,,,,,,
417,CP061526.1,pCFSAN093705,CFSAN093705,ABUW_4007,,,,,,,,
417,CP061526.1,pCFSAN093705,CFSAN093705,ABUW_4094,,,,,,,,
418,CP061515.1,pCFSAN093710_1,CFSAN093710,ABUW_4004,,,,,,,,
418,CP061515.1,pCFSAN093710_1,CFSAN093710,ABUW_4005,,,,,,,,
418,CP061515.1,pCFSAN093710_1,CFSAN093710,ABUW_4006,,,,,,,,
418,CP061515.1,pCFSAN093710_1,CFSAN093710,ABUW_4007,,,,,,,,
418,CP061515.1,pCFSAN093710_1,CFSAN093710,ABUW_4094,,,,,,,,
421,CP067103.1,pNC2,ATCC BAA-1790,ABUW_4004,,,,,,,,
421,CP067103.1,pNC2,ATCC BAA-1790,ABUW_4005,,,,,,,,
421,CP067103.1,pNC2,ATCC BAA-1790,ABUW_4006,,,,,,,,
421,CP067103.1,pNC2,ATCC BAA-1790,ABUW_4007,,,,,,,,
421,CP067103.1,pNC2,ATCC BAA-1790,ABUW_4094,,,,,,,,
422,CP061518.1,pCFSAN093709,CFSAN093709,ABUW_4004,,,,,,,,
422,CP061518.1,pCFSAN093709,CFSAN093709,ABUW_4005,,,,,,,,
422,CP061518.1,pCFSAN093709,CFSAN093709,ABUW_4006,,,,,,,,
422,CP061518.1,pCFSAN093709,CFSAN093709,ABUW_4007,,,,,,,,
422,CP061518.1,pCFSAN093709,CFSAN093709,ABUW_4094,,,,,,,,
423,CP043954.1,pK09-14,K09-14,ABUW_4004,,,,,,,,
423,CP043954.1,pK09-14,K09-14,ABUW_4005,,,,,,,,
423,CP043954.1,pK09-14,K09-14,ABUW_4006,,,,,,,,
423,CP043954.1,pK09-14,K09-14,ABUW_4007,,,,,,,,
423,CP043954.1,pK09-14,K09-14,ABUW_4094,,,,,,,,
424,CP044357.1,pCAM180A,CAM180-1,ABUW_4004,,,,,,,,
424,CP044357.1,pCAM180A,CAM180-1,ABUW_4005,,,,,,,,
424,CP044357.1,pCAM180A,CAM180-1,ABUW_4006,,,,,,,,
424,CP044357.1,pCAM180A,CAM180-1,ABUW_4007,,,,,,,,
424,CP044357.1,pCAM180A,CAM180-1,ABUW_4094,,,,,,,,
425,CP044358.1,pCAM180B,CAM180-1,ABUW_4004,,,,,,,,
425,CP044358.1,pCAM180B,CAM180-1,ABUW_4005,,,,,,,,
425,CP044358.1,pCAM180B,CAM180-1,ABUW_4006,,,,,,,,
425,CP044358.1,pCAM180B,CAM180-1,ABUW_4007,,,,,,,,
425,CP044358.1,pCAM180B,CAM180-1,ABUW_4094,,,,,,,,
426,CP044520.1,p29FS20-1,29FS20,ABUW_4004,,,,,,,,
426,CP044520.1,p29FS20-1,29FS20,ABUW_4005,,,,,,,,
426,CP044520.1,p29FS20-1,29FS20,ABUW_4006,,,,,,,,
426,CP044520.1,p29FS20-1,29FS20,ABUW_4007,,,,,,,,
426,CP044520.1,p29FS20-1,29FS20,ABUW_4094,,,,,,,,
427,CP044521.1,p29FS20-2,29FS20,ABUW_4004,,,,,,,,
427,CP044521.1,p29FS20-2,29FS20,ABUW_4005,,,,,,,,
427,CP044521.1,p29FS20-2,29FS20,ABUW_4006,,,,,,,,
427,CP044521.1,p29FS20-2,29FS20,ABUW_4007,,,,,,,,
427,CP044521.1,p29FS20-2,29FS20,ABUW_4094,,,,,,,,
428,CP044518.1,p31FS3-2-1,31FS3-2,ABUW_4004,,,,,,,,
428,CP044518.1,p31FS3-2-1,31FS3-2,ABUW_4005,,,,,,,,
428,CP044518.1,p31FS3-2-1,31FS3-2,ABUW_4006,,,,,,,,
428,CP044518.1,p31FS3-2-1,31FS3-2,ABUW_4007,,,,,,,,
428,CP044518.1,p31FS3-2-1,31FS3-2,ABUW_4094,,,,,,,,
429,CP065886.1,p2FDAARGOS_917,FDAARGOS_917,ABUW_4004,,,,,,,,
429,CP065886.1,p2FDAARGOS_917,FDAARGOS_917,ABUW_4005,,,,,,,,
429,CP065886.1,p2FDAARGOS_917,FDAARGOS_917,ABUW_4006,,,,,,,,
429,CP065886.1,p2FDAARGOS_917,FDAARGOS_917,ABUW_4007,,,,,,,,
429,CP065886.1,p2FDAARGOS_917,FDAARGOS_917,ABUW_4094,,,,,,,,
430,CP065888.1,p1FDAARGOS_917,FDAARGOS_917,ABUW_4004,,,,,,,,
430,CP065888.1,p1FDAARGOS_917,FDAARGOS_917,ABUW_4005,,,,,,,,
430,CP065888.1,p1FDAARGOS_917,FDAARGOS_917,ABUW_4006,,,,,,,,
430,CP065888.1,p1FDAARGOS_917,FDAARGOS_917,ABUW_4007,,,,,,,,
430,CP065888.1,p1FDAARGOS_917,FDAARGOS_917,ABUW_4094,,,,,,,,
431,CP046537.1,pXL380,XL380,ABUW_4004,,,,,,,,
431,CP046537.1,pXL380,XL380,ABUW_4005,,,,,,,,
431,CP046537.1,pXL380,XL380,ABUW_4006,,,,,,,,
431,CP046537.1,pXL380,XL380,ABUW_4007,,,,,,,,
431,CP046537.1,pXL380,XL380,ABUW_4094,,,,,,,,
432,CP046899.1,pA1429c,A1429,ABUW_4004,,,,,,,,
432,CP046899.1,pA1429c,A1429,ABUW_4005,,,,,,,,
432,CP046899.1,pA1429c,A1429,ABUW_4006,,,,,,,,
432,CP046899.1,pA1429c,A1429,ABUW_4007,,,,,,,,
432,CP046899.1,pA1429c,A1429,ABUW_4094,,,,,,,,
433,CP046900.1,pA1429b,A1429,ABUW_4004,,,,,,,,
433,CP046900.1,pA1429b,A1429,ABUW_4005,,,,,,,,
433,CP046900.1,pA1429b,A1429,ABUW_4006,,,,,,,,
433,CP046900.1,pA1429b,A1429,ABUW_4007,,,,,,,,
433,CP046900.1,pA1429b,A1429,ABUW_4094,,,,,,,,
434,CP046901.1,pA1429a,A1429,ABUW_4004,,,,,,,,
434,CP046901.1,pA1429a,A1429,ABUW_4005,,,,,,,,
434,CP046901.1,pA1429a,A1429,ABUW_4006,,,,,,,,
434,CP046901.1,pA1429a,A1429,ABUW_4007,,,,,,,,
434,CP046901.1,pA1429a,A1429,ABUW_4094,,,,,,,,
435,CP048850.1,pD4-1,D4,ABUW_4004,,,,,,,,
435,CP048850.1,pD4-1,D4,ABUW_4005,,,,,,,,
435,CP048850.1,pD4-1,D4,ABUW_4006,,,,,,,,
435,CP048850.1,pD4-1,D4,ABUW_4007,,,,,,,,
435,CP048850.1,pD4-1,D4,ABUW_4094,,,,,,,,
436,CP048851.1,pD4,D4,ABUW_4004,,,,,,,,
436,CP048851.1,pD4,D4,ABUW_4005,,,,,,,,
436,CP048851.1,pD4,D4,ABUW_4006,,,,,,,,
436,CP048851.1,pD4,D4,ABUW_4007,,,,,,,,
436,CP048851.1,pD4,D4,ABUW_4094,,,,,,,,
437,CP048132.1,pD46-1,D46,ABUW_4004,,,,,,,,
437,CP048132.1,pD46-1,D46,ABUW_4005,,,,,,,,
437,CP048132.1,pD46-1,D46,ABUW_4006,,,,,,,,
437,CP048132.1,pD46-1,D46,ABUW_4007,,,,,,,,
437,CP048132.1,pD46-1,D46,ABUW_4094,,,,,,,,
438,CP048133.1,pD46-2,D46,ABUW_4004,,,,,,,,
438,CP048133.1,pD46-2,D46,ABUW_4005,,,,,,,,
438,CP048133.1,pD46-2,D46,ABUW_4006,,,,,,,,
438,CP048133.1,pD46-2,D46,ABUW_4007,,,,,,,,
438,CP048133.1,pD46-2,D46,ABUW_4094,,,,,,,,
440,CP048135.1,pD46-4,D46,ABUW_4004,,,,,,,,
440,CP048135.1,pD46-4,D46,ABUW_4005,,,,,,,,
440,CP048135.1,pD46-4,D46,ABUW_4006,,,,,,,,
440,CP048135.1,pD46-4,D46,ABUW_4007,,,,,,,,
440,CP048135.1,pD46-4,D46,ABUW_4094,,,,,,,,
441,CP047974.1,pDETAB1,DETAB-P2,ABUW_4004,,,,,,,,
441,CP047974.1,pDETAB1,DETAB-P2,ABUW_4005,,,,,,,,
441,CP047974.1,pDETAB1,DETAB-P2,ABUW_4006,,,,,,,,
441,CP047974.1,pDETAB1,DETAB-P2,ABUW_4007,,,,,,,,
441,CP047974.1,pDETAB1,DETAB-P2,ABUW_4094,,,,,,,,
442,CP047975.1,pDETAB2,DETAB-P2,ABUW_4004,,,,,,,,
442,CP047975.1,pDETAB2,DETAB-P2,ABUW_4005,,,,,,,,
442,CP047975.1,pDETAB2,DETAB-P2,ABUW_4006,,,,,,,,
442,CP047975.1,pDETAB2,DETAB-P2,ABUW_4007,,,,,,,,
442,CP047975.1,pDETAB2,DETAB-P2,ABUW_4094,,,,,,,,
443,CP047976.1,pDETAB3,DETAB-P2,ABUW_4004,,,,,,,,
443,CP047976.1,pDETAB3,DETAB-P2,ABUW_4005,,,,,,,,
443,CP047976.1,pDETAB3,DETAB-P2,ABUW_4006,,,,,,,,
443,CP047976.1,pDETAB3,DETAB-P2,ABUW_4007,,,,,,,,
443,CP047976.1,pDETAB3,DETAB-P2,ABUW_4094,,,,,,,,
444,CP048828.1,pABF9692,ABF9692,ABUW_4004,,,,,,,,
444,CP048828.1,pABF9692,ABF9692,ABUW_4005,,,,,,,,
444,CP048828.1,pABF9692,ABF9692,ABUW_4006,,,,,,,,
444,CP048828.1,pABF9692,ABF9692,ABUW_4007,,,,,,,,
444,CP048828.1,pABF9692,ABF9692,ABUW_4094,,,,,,,,
445,CP049315.1,pEx003,Ex003,ABUW_4004,,,,,,,,
445,CP049315.1,pEx003,Ex003,ABUW_4005,,,,,,,,
445,CP049315.1,pEx003,Ex003,ABUW_4006,,,,,,,,
445,CP049315.1,pEx003,Ex003,ABUW_4007,,,,,,,,
445,CP049315.1,pEx003,Ex003,ABUW_4094,,,,,,,,
446,AY541809.1,pMAC,ATCC19606,ABUW_4004,,,,,,,,
446,AY541809.1,pMAC,ATCC19606,ABUW_4005,,,,,,,,
446,AY541809.1,pMAC,ATCC19606,ABUW_4006,,,,,,,,
446,AY541809.1,pMAC,ATCC19606,ABUW_4007,,,,,,,,
446,AY541809.1,pMAC,ATCC19606,ABUW_4094,,,,,,,,
447,GQ476987.1,pMMCU2,CU2,ABUW_4004,,,,,,,,
447,GQ476987.1,pMMCU2,CU2,ABUW_4005,,,,,,,,
447,GQ476987.1,pMMCU2,CU2,ABUW_4006,,,,,,,,
447,GQ476987.1,pMMCU2,CU2,ABUW_4007,,,,,,,,
447,GQ476987.1,pMMCU2,CU2,ABUW_4094,,,,,,,,
448,GQ377752.1,pMMA2,-,ABUW_4004,,,,,,,,
448,GQ377752.1,pMMA2,-,ABUW_4005,,,,,,,,
448,GQ377752.1,pMMA2,-,ABUW_4006,,,,,,,,
448,GQ377752.1,pMMA2,-,ABUW_4007,,,,,,,,
448,GQ377752.1,pMMA2,-,ABUW_4094,,,,,,,,
449,GQ904227.1,pMMCU3,-,ABUW_4004,,,,,,,,
449,GQ904227.1,pMMCU3,-,ABUW_4005,,,,,,,,
449,GQ904227.1,pMMCU3,-,ABUW_4006,,,,,,,,
449,GQ904227.1,pMMCU3,-,ABUW_4007,,,,,,,,
449,GQ904227.1,pMMCU3,-,ABUW_4094,,,,,,,,
450,GQ904226.1,pMMD,-,ABUW_4004,,,,,,,,
450,GQ904226.1,pMMD,-,ABUW_4005,,,,,,,,
450,GQ904226.1,pMMD,-,ABUW_4006,,,,,,,,
450,GQ904226.1,pMMD,-,ABUW_4007,,,,,,,,
450,GQ904226.1,pMMD,-,ABUW_4094,,,,,,,,
451,EU294228.1,pABIR,ABIR,ABUW_4004,,,,,,,,
451,EU294228.1,pABIR,ABIR,ABUW_4005,,,,,,,,
451,EU294228.1,pABIR,ABIR,ABUW_4006,,,,,,,,
451,EU294228.1,pABIR,ABIR,ABUW_4007,,,,,,,,
451,EU294228.1,pABIR,ABIR,ABUW_4094,,,,,,,,
452,KC503911.1,pNDM-AB,GF216,ABUW_4004,40.464,,,91,,,,
452,KC503911.1,pNDM-AB,GF216,ABUW_4005,,,,,,,,
452,KC503911.1,pNDM-AB,GF216,ABUW_4006,,,,,,,,
452,KC503911.1,pNDM-AB,GF216,ABUW_4007,,,,,,,,
452,KC503911.1,pNDM-AB,GF216,ABUW_4094,,,,,,,,
454,KJ586856.1,"pAB-G7-1,",G7,ABUW_4004,,,,,,,,
454,KJ586856.1,"pAB-G7-1,",G7,ABUW_4005,,,,,,,,
454,KJ586856.1,"pAB-G7-1,",G7,ABUW_4006,,,,,,,,
454,KJ586856.1,"pAB-G7-1,",G7,ABUW_4007,,,,,,,,
454,KJ586856.1,"pAB-G7-1,",G7,ABUW_4094,,,,,,,,
455,JF343536.2,pRAY*-v1,C2,ABUW_4004,,,,,,,,
455,JF343536.2,pRAY*-v1,C2,ABUW_4005,,,,,,,,
455,JF343536.2,pRAY*-v1,C2,ABUW_4006,,,,,,,,
455,JF343536.2,pRAY*-v1,C2,ABUW_4007,,,,,,,,
455,JF343536.2,pRAY*-v1,C2,ABUW_4094,,,,,,,,
456,JX076770.1,pRAY*-v2,E7,ABUW_4004,,,,,,,,
456,JX076770.1,pRAY*-v2,E7,ABUW_4005,,,,,,,,
456,JX076770.1,pRAY*-v2,E7,ABUW_4006,,,,,,,,
456,JX076770.1,pRAY*-v2,E7,ABUW_4007,,,,,,,,
456,JX076770.1,pRAY*-v2,E7,ABUW_4094,,,,,,,,
457,JX069966.1,pAB120,K60,ABUW_4004,,,,,,,,
457,JX069966.1,pAB120,K60,ABUW_4005,,,,,,,,
457,JX069966.1,pAB120,K60,ABUW_4006,,,,,,,,
457,JX069966.1,pAB120,K60,ABUW_4007,,,,,,,,
457,JX069966.1,pAB120,K60,ABUW_4094,,,,,,,,
458,KT852971.1,p255n_1,255_n,ABUW_4004,,,,,,,,
458,KT852971.1,p255n_1,255_n,ABUW_4005,,,,,,,,
458,KT852971.1,p255n_1,255_n,ABUW_4006,,,,,,,,
458,KT852971.1,p255n_1,255_n,ABUW_4007,,,,,,,,
458,KT852971.1,p255n_1,255_n,ABUW_4094,,,,,,,,
460,KM051986.1,pD72-1,D72,ABUW_4004,,,,,,,,
460,KM051986.1,pD72-1,D72,ABUW_4005,,,,,,,,
460,KM051986.1,pD72-1,D72,ABUW_4006,,,,,,,,
460,KM051986.1,pD72-1,D72,ABUW_4007,,,,,,,,
460,KM051986.1,pD72-1,D72,ABUW_4094,,,,,,,,
462,KR535993.1,pA105-2,A105,ABUW_4004,,,,,,,,
462,KR535993.1,pA105-2,A105,ABUW_4005,,,,,,,,
462,KR535993.1,pA105-2,A105,ABUW_4006,,,,,,,,
462,KR535993.1,pA105-2,A105,ABUW_4007,,,,,,,,
462,KR535993.1,pA105-2,A105,ABUW_4094,,,,,,,,
463,KT022421.1,pAB-ML,ML,ABUW_4004,,,,,,,,
463,KT022421.1,pAB-ML,ML,ABUW_4005,,,,,,,,
463,KT022421.1,pAB-ML,ML,ABUW_4006,,,,,,,,
463,KT022421.1,pAB-ML,ML,ABUW_4007,,,,,,,,
463,KT022421.1,pAB-ML,ML,ABUW_4094,,,,,,,,
464,CP085789.1,pRCH52-1,RCH52,ABUW_4004,,,,,,,,
464,CP085789.1,pRCH52-1,RCH52,ABUW_4005,,,,,,,,
464,CP085789.1,pRCH52-1,RCH52,ABUW_4006,,,,,,,,
464,CP085789.1,pRCH52-1,RCH52,ABUW_4007,,,,,,,,
464,CP085789.1,pRCH52-1,RCH52,ABUW_4094,,,,,,,,
465,CP085790.1,pRCH52-2,RCH52,ABUW_4004,,,,,,,,
465,CP085790.1,pRCH52-2,RCH52,ABUW_4005,,,,,,,,
465,CP085790.1,pRCH52-2,RCH52,ABUW_4006,,,,,,,,
465,CP085790.1,pRCH52-2,RCH52,ABUW_4007,,,,,,,,
465,CP085790.1,pRCH52-2,RCH52,ABUW_4094,,,,,,,,
466,KJ534569.1,AbATCC329,ATCC 329,ABUW_4004,,,,,,,,
466,KJ534569.1,AbATCC329,ATCC 329,ABUW_4005,,,,,,,,
466,KJ534569.1,AbATCC329,ATCC 329,ABUW_4006,,,,,,,,
466,KJ534569.1,AbATCC329,ATCC 329,ABUW_4007,,,,,,,,
466,KJ534569.1,AbATCC329,ATCC 329,ABUW_4094,,,,,,,,
467,KJ534568.1,AbATCC223,ATCC 223,ABUW_4004,,,,,,,,
467,KJ534568.1,AbATCC223,ATCC 223,ABUW_4005,,,,,,,,
467,KJ534568.1,AbATCC223,ATCC 223,ABUW_4006,,,,,,,,
467,KJ534568.1,AbATCC223,ATCC 223,ABUW_4007,,,,,,,,
467,KJ534568.1,AbATCC223,ATCC 223,ABUW_4094,,,,,,,,
468,KX230793.1,pMAL-1,MAL,ABUW_4004,,,,,,,,
468,KX230793.1,pMAL-1,MAL,ABUW_4005,,,,,,,,
468,KX230793.1,pMAL-1,MAL,ABUW_4006,,,,,,,,
468,KX230793.1,pMAL-1,MAL,ABUW_4007,,,,,,,,
468,KX230793.1,pMAL-1,MAL,ABUW_4094,,,,,,,,
470,KX118105.1,IHIT7853-OXA-23,IHIT7853,ABUW_4004,,,,,,,,
470,KX118105.1,IHIT7853-OXA-23,IHIT7853,ABUW_4005,,,,,,,,
470,KX118105.1,IHIT7853-OXA-23,IHIT7853,ABUW_4006,,,,,,,,
470,KX118105.1,IHIT7853-OXA-23,IHIT7853,ABUW_4007,,,,,,,,
470,KX118105.1,IHIT7853-OXA-23,IHIT7853,ABUW_4094,,,,,,,,
471,KU744946.1,pA297-3,A297(RUH875) ,ABUW_4004,,,,,,,,
471,KU744946.1,pA297-3,A297(RUH875) ,ABUW_4005,,,,,,,,
471,KU744946.1,pA297-3,A297(RUH875) ,ABUW_4006,,,,,,,,
471,KU744946.1,pA297-3,A297(RUH875) ,ABUW_4007,,,,,,,,
471,KU744946.1,pA297-3,A297(RUH875) ,ABUW_4094,,,,,,,,
472,KU869528.1,pA297-2,A297(RUH875) ,ABUW_4004,,,,,,,,
472,KU869528.1,pA297-2,A297(RUH875) ,ABUW_4005,,,,,,,,
472,KU869528.1,pA297-2,A297(RUH875) ,ABUW_4006,,,,,,,,
472,KU869528.1,pA297-2,A297(RUH875) ,ABUW_4007,,,,,,,,
472,KU869528.1,pA297-2,A297(RUH875) ,ABUW_4094,,,,,,,,
473,KU869529.1,pA297-1 (pRAY*),A297(RUH875) ,ABUW_4004,,,,,,,,
473,KU869529.1,pA297-1 (pRAY*),A297(RUH875) ,ABUW_4005,,,,,,,,
473,KU869529.1,pA297-1 (pRAY*),A297(RUH875) ,ABUW_4006,,,,,,,,
473,KU869529.1,pA297-1 (pRAY*),A297(RUH875) ,ABUW_4007,,,,,,,,
473,KU869529.1,pA297-1 (pRAY*),A297(RUH875) ,ABUW_4094,,,,,,,,
475,KU500415.1,ABA02,JV1,ABUW_4004,,,,,,,,
475,KU500415.1,ABA02,JV1,ABUW_4005,,,,,,,,
475,KU500415.1,ABA02,JV1,ABUW_4006,,,,,,,,
475,KU500415.1,ABA02,JV1,ABUW_4007,,,,,,,,
475,KU500415.1,ABA02,JV1,ABUW_4094,,,,,,,,
476,KY202458.1,pIBAC_oxa58_20C15,AB20C15,ABUW_4004,,,,,,,,
476,KY202458.1,pIBAC_oxa58_20C15,AB20C15,ABUW_4005,,,,,,,,
476,KY202458.1,pIBAC_oxa58_20C15,AB20C15,ABUW_4006,,,,,,,,
476,KY202458.1,pIBAC_oxa58_20C15,AB20C15,ABUW_4007,,,,,,,,
476,KY202458.1,pIBAC_oxa58_20C15,AB20C15,ABUW_4094,,,,,,,,
477,KY202457.1,pIBAC_oxa58_2RED,AB2RED09,ABUW_4004,,,,,,,,
477,KY202457.1,pIBAC_oxa58_2RED,AB2RED09,ABUW_4005,,,,,,,,
477,KY202457.1,pIBAC_oxa58_2RED,AB2RED09,ABUW_4006,,,,,,,,
477,KY202457.1,pIBAC_oxa58_2RED,AB2RED09,ABUW_4007,,,,,,,,
477,KY202457.1,pIBAC_oxa58_2RED,AB2RED09,ABUW_4094,,,,,,,,
478,KY202456.1,pIBAC_oxa58_1433,AB1433,ABUW_4004,,,,,,,,
478,KY202456.1,pIBAC_oxa58_1433,AB1433,ABUW_4005,,,,,,,,
478,KY202456.1,pIBAC_oxa58_1433,AB1433,ABUW_4006,,,,,,,,
478,KY202456.1,pIBAC_oxa58_1433,AB1433,ABUW_4007,,,,,,,,
478,KY202456.1,pIBAC_oxa58_1433,AB1433,ABUW_4094,,,,,,,,
480,KY704308.1,pAbIHIT32296,IHIT32296,ABUW_4004,,,,,,,,
480,KY704308.1,pAbIHIT32296,IHIT32296,ABUW_4005,,,,,,,,
480,KY704308.1,pAbIHIT32296,IHIT32296,ABUW_4006,,,,,,,,
480,KY704308.1,pAbIHIT32296,IHIT32296,ABUW_4007,,,,,,,,
480,KY704308.1,pAbIHIT32296,IHIT32296,ABUW_4094,,,,,,,,
481,KY617771.1,pS30-1,SGH0823,ABUW_4004,,,,,,,,
481,KY617771.1,pS30-1,SGH0823,ABUW_4005,,,,,,,,
481,KY617771.1,pS30-1,SGH0823,ABUW_4006,,,,,,,,
481,KY617771.1,pS30-1,SGH0823,ABUW_4007,,,,,,,,
481,KY617771.1,pS30-1,SGH0823,ABUW_4094,,,,,,,,
483,MK053932.1,Piec383,IEC383,ABUW_4004,40.464,,,91,,,,
483,MK053932.1,Piec383,IEC383,ABUW_4005,,,,,,,,
483,MK053932.1,Piec383,IEC383,ABUW_4006,,,,,,,,
483,MK053932.1,Piec383,IEC383,ABUW_4007,,,,,,,,
483,MK053932.1,Piec383,IEC383,ABUW_4094,,,,,,,,
484,MG954378.1,pS32-1,SGH0905,ABUW_4004,,,,,,,,
484,MG954378.1,pS32-1,SGH0905,ABUW_4005,,,,,,,,
484,MG954378.1,pS32-1,SGH0905,ABUW_4006,,,,,,,,
484,MG954378.1,pS32-1,SGH0905,ABUW_4007,,,,,,,,
484,MG954378.1,pS32-1,SGH0905,ABUW_4094,,,,,,,,
486,MG954376.1,pS21-1,SGH9601,ABUW_4004,,,,,,,,
486,MG954376.1,pS21-1,SGH9601,ABUW_4005,,,,,,,,
486,MG954376.1,pS21-1,SGH9601,ABUW_4006,,,,,,,,
486,MG954376.1,pS21-1,SGH9601,ABUW_4007,,,,,,,,
486,MG954376.1,pS21-1,SGH9601,ABUW_4094,,,,,,,,
488,MG520098.1,pAb244_7,Ab244,ABUW_4004,,,,,,,,
488,MG520098.1,pAb244_7,Ab244,ABUW_4005,,,,,,,,
488,MG520098.1,pAb244_7,Ab244,ABUW_4006,,,,,,,,
488,MG520098.1,pAb244_7,Ab244,ABUW_4007,,,,,,,,
488,MG520098.1,pAb244_7,Ab244,ABUW_4094,,,,,,,,
489,MG100202.1,pAb825_36,Ab825,ABUW_4004,,,,,,,,
489,MG100202.1,pAb825_36,Ab825,ABUW_4005,,,,,,,,
489,MG100202.1,pAb825_36,Ab825,ABUW_4006,,,,,,,,
489,MG100202.1,pAb825_36,Ab825,ABUW_4007,,,,,,,,
489,MG100202.1,pAb825_36,Ab825,ABUW_4094,,,,,,,,
490,MG100202.1,pAb825_36,Ab825,ABUW_4004,,,,,,,,
490,MG100202.1,pAb825_36,Ab825,ABUW_4005,,,,,,,,
490,MG100202.1,pAb825_36,Ab825,ABUW_4006,,,,,,,,
490,MG100202.1,pAb825_36,Ab825,ABUW_4007,,,,,,,,
490,MG100202.1,pAb825_36,Ab825,ABUW_4094,,,,,,,,
491,MG100202.1,pAb825_36,Ab825,ABUW_4004,,,,,,,,
491,MG100202.1,pAb825_36,Ab825,ABUW_4005,,,,,,,,
491,MG100202.1,pAb825_36,Ab825,ABUW_4006,,,,,,,,
491,MG100202.1,pAb825_36,Ab825,ABUW_4007,,,,,,,,
491,MG100202.1,pAb825_36,Ab825,ABUW_4094,,,,,,,,
492,MK323042.1,pAb45063_a,Acb-45063,ABUW_4004,,,,,,,,
492,MK323042.1,pAb45063_a,Acb-45063,ABUW_4005,,,,,,,,
492,MK323042.1,pAb45063_a,Acb-45063,ABUW_4006,,,,,,,,
492,MK323042.1,pAb45063_a,Acb-45063,ABUW_4007,,,,,,,,
492,MK323042.1,pAb45063_a,Acb-45063,ABUW_4094,,,,,,,,
493,MK323043.1,pAb45063_b,Acb-45063,ABUW_4004,,,,,,,,
493,MK323043.1,pAb45063_b,Acb-45063,ABUW_4005,,,,,,,,
493,MK323043.1,pAb45063_b,Acb-45063,ABUW_4006,,,,,,,,
493,MK323043.1,pAb45063_b,Acb-45063,ABUW_4007,,,,,,,,
493,MK323043.1,pAb45063_b,Acb-45063,ABUW_4094,,,,,,,,
494,MK386684.1,pABAY15001_6E,ABAY15001,ABUW_4004,,,,,,,,
494,MK386684.1,pABAY15001_6E,ABAY15001,ABUW_4005,,,,,,,,
494,MK386684.1,pABAY15001_6E,ABAY15001,ABUW_4006,,,,,,,,
494,MK386684.1,pABAY15001_6E,ABAY15001,ABUW_4007,,,,,,,,
494,MK386684.1,pABAY15001_6E,ABAY15001,ABUW_4094,,,,,,,,
495,MK386683.1,pABAY14012_4D,ABAY14012,ABUW_4004,,,,,,,,
495,MK386683.1,pABAY14012_4D,ABAY14012,ABUW_4005,,,,,,,,
495,MK386683.1,pABAY14012_4D,ABAY14012,ABUW_4006,,,,,,,,
495,MK386683.1,pABAY14012_4D,ABAY14012,ABUW_4007,,,,,,,,
495,MK386683.1,pABAY14012_4D,ABAY14012,ABUW_4094,,,,,,,,
496,MK386682.1,pABAY10001_1C,ABAY10001,ABUW_4004,83.673,,,93,,,,
496,MK386682.1,pABAY10001_1C,ABAY10001,ABUW_4005,55.975,,,90,,,,
496,MK386682.1,pABAY10001_1C,ABAY10001,ABUW_4006,51.24,,,96,,,,
496,MK386682.1,pABAY10001_1C,ABAY10001,ABUW_4007,46.774,,,95,,,,
496,MK386682.1,pABAY10001_1C,ABAY10001,ABUW_4094,46.591,,,79,,,,
498,MK386680.1,pABAY04001_1A,ABAY04001,ABUW_4004,,,,,,,,
498,MK386680.1,pABAY04001_1A,ABAY04001,ABUW_4005,,,,,,,,
498,MK386680.1,pABAY04001_1A,ABAY04001,ABUW_4006,,,,,,,,
498,MK386680.1,pABAY04001_1A,ABAY04001,ABUW_4007,,,,,,,,
498,MK386680.1,pABAY04001_1A,ABAY04001,ABUW_4094,,,,,,,,
